discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Cycling Road,tokyo-2020,Women's Road Race,Women,SILVER,Athlete,,https://olympics.com/en/athletes/annemiek-van-vleuten,Annemiek VAN VLEUTEN,Netherlands,NL,NED
Cycling Road,tokyo-2020,Women's Road Race,Women,GOLD,Athlete,,https://olympics.com/en/athletes/anna-kiesenhofer,Anna KIESENHOFER,Austria,AT,AUT
Cycling Road,tokyo-2020,Women's Road Race,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/elisa-longo-borghini,Elisa LONGO BORGHINI,Italy,IT,ITA
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/anna-van-der-breggen,Anna VAN DER BREGGEN,Netherlands,NL,NED
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,GOLD,Athlete,,https://olympics.com/en/athletes/annemiek-van-vleuten,Annemiek VAN VLEUTEN,Netherlands,NL,NED
Cycling Road,tokyo-2020,Women's Individual Time Trial,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marlen-reusser,Marlen REUSSER,Switzerland,CH,SUI
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,GOLD,Athlete,,https://olympics.com/en/athletes/primoz-roglic,Primoz ROGLIC,Slovenia,SI,SLO
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rohan-dennis,Rohan DENNIS,Australia,AU,AUS
Cycling Road,tokyo-2020,Men's Individual Time Trial,Men,SILVER,Athlete,,https://olympics.com/en/athletes/tom-dumoulin,Tom DUMOULIN,Netherlands,NL,NED
Cycling Road,tokyo-2020,Men's Road Race,Men,GOLD,Athlete,,https://olympics.com/en/athletes/richard-carapaz,Richard CARAPAZ,Ecuador,EC,ECU
Cycling Road,tokyo-2020,Men's Road Race,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tadej-pogacar,Tadej POGACAR,Slovenia,SI,SLO
Cycling Road,tokyo-2020,Men's Road Race,Men,SILVER,Athlete,,https://olympics.com/en/athletes/wout-van-aert,Wout VAN AERT,Belgium,BE,BEL
Football,tokyo-2020,Women,Women,GOLD,GameTeam,Canada,,,Canada,CA,CAN
Football,tokyo-2020,Women,Women,SILVER,GameTeam,Sweden,,,Sweden,SE,SWE
Football,tokyo-2020,Women,Women,BRONZE,GameTeam,United States,,,United States of America,US,USA
Football,tokyo-2020,Men,Men,GOLD,GameTeam,Brazil,,,Brazil,BR,BRA
Football,tokyo-2020,Men,Men,SILVER,GameTeam,Spain,,,Spain,ES,ESP
Football,tokyo-2020,Men,Men,BRONZE,GameTeam,Mexico,,,Mexico,MX,MEX
Boxing,tokyo-2020,Men's Welter (63-69kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/pat-mccormack,Pat MCCORMACK,Great Britain,GB,GBR
Boxing,tokyo-2020,Men's Welter (63-69kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aidan-walsh,Aidan WALSH,Ireland,IE,IRL
Boxing,tokyo-2020,Men's Welter (63-69kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/andrei-zamkovoi,Andrei ZAMKOVOI,ROC,ROC,ROC
Boxing,tokyo-2020,Men's Welter (63-69kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/roniel-iglesias,Roniel IGLESIAS,Cuba,CU,CUB
Boxing,tokyo-2020,Men's Middle (69-75kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/hebert-sousa,Hebert SOUSA,Brazil,BR,BRA
Boxing,tokyo-2020,Men's Middle (69-75kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gleb-bakshi,Gleb BAKSHI,ROC,ROC,ROC
Boxing,tokyo-2020,Men's Middle (69-75kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/oleksandr-khyzhniak,Oleksandr KHYZHNIAK,Ukraine,UA,UKR
Boxing,tokyo-2020,Men's Middle (69-75kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/eumir-marcial,Eumir MARCIAL,Philippines,PH,PHI
Boxing,tokyo-2020,Men's Super Heavy (+91kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kamshybek-kunkabayev,Kamshybek KUNKABAYEV,Kazakhstan,KZ,KAZ
Boxing,tokyo-2020,Men's Super Heavy (+91kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/bakhodir-jalolov,Bakhodir JALOLOV,Uzbekistan,UZ,UZB
Boxing,tokyo-2020,Men's Super Heavy (+91kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/richard-torrez-jr,Richard TORREZ JR,United States of America,US,USA
Boxing,tokyo-2020,Men's Super Heavy (+91kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/frazer-clarke,Frazer CLARKE,Great Britain,GB,GBR
Boxing,tokyo-2020,Men's Light Heavy (75-81kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/benjamin-whittaker,Benjamin WHITTAKER,Great Britain,GB,GBR
Boxing,tokyo-2020,Men's Light Heavy (75-81kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/loren-berto-alfonso-dominguez,Loren Berto ALFONSO DOMINGUEZ,Azerbaijan,AZ,AZE
Boxing,tokyo-2020,Men's Light Heavy (75-81kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/arlen-lopez,Arlen LOPEZ,Cuba,CU,CUB
Boxing,tokyo-2020,Men's Light Heavy (75-81kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/imam-khataev,Imam KHATAEV,ROC,ROC,ROC
Boxing,tokyo-2020,Men's Feather (52-57kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/duke-ragan,Duke RAGAN,United States of America,US,USA
Boxing,tokyo-2020,Men's Feather (52-57kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/samuel-takyi,Samuel TAKYI,Ghana,GH,GHA
Boxing,tokyo-2020,Men's Feather (52-57kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/albert-batyrgaziev,Albert BATYRGAZIEV,ROC,ROC,ROC
Boxing,tokyo-2020,Men's Feather (52-57kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lazaro-alvarez-estrada,Lazaro ALVAREZ ESTRADA,Cuba,CU,CUB
Boxing,tokyo-2020,Men's Heavy (81-91kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/abner-teixeira,Abner TEIXEIRA,Brazil,BR,BRA
Boxing,tokyo-2020,Men's Heavy (81-91kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/muslim-gadzhimagomedov,Muslim GADZHIMAGOMEDOV,ROC,ROC,ROC
Boxing,tokyo-2020,Men's Heavy (81-91kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/david-nyika,David NYIKA,New Zealand,NZ,NZL
Boxing,tokyo-2020,Men's Heavy (81-91kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/julio-la-cruz-peraza,Julio LA CRUZ PERAZA,Cuba,CU,CUB
Boxing,tokyo-2020,Women's Middle (69-75kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/zenfira-magomedalieva,Zenfira MAGOMEDALIEVA,ROC,ROC,ROC
Boxing,tokyo-2020,Women's Middle (69-75kg),Women,GOLD,Athlete,,https://olympics.com/en/athletes/lauren-price,Lauren PRICE,Great Britain,GB,GBR
Boxing,tokyo-2020,Women's Middle (69-75kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nouchka-fontijn,Nouchka FONTIJN,Netherlands,NL,NED
Boxing,tokyo-2020,Women's Middle (69-75kg),Women,SILVER,Athlete,,https://olympics.com/en/athletes/qian-li-2,Qian LI,People's Republic of China,CN,CHN
Boxing,tokyo-2020,Women's Light (57-60kg),Women,GOLD,Athlete,,https://olympics.com/en/athletes/kellie-anne-harrington,Kellie Anne HARRINGTON,Ireland,IE,IRL
Boxing,tokyo-2020,Women's Light (57-60kg),Women,SILVER,Athlete,,https://olympics.com/en/athletes/beatriz-ferreira,Beatriz FERREIRA,Brazil,BR,BRA
Boxing,tokyo-2020,Women's Light (57-60kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/mira-potkonen,Mira POTKONEN,Finland,FI,FIN
Boxing,tokyo-2020,Women's Light (57-60kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/sudaporn-seesondee,Sudaporn SEESONDEE,Thailand,TH,THA
Boxing,tokyo-2020,Women's Welter (64-69kg),Women,SILVER,Athlete,,https://olympics.com/en/athletes/hong-gu,Hong GU,People's Republic of China,CN,CHN
Boxing,tokyo-2020,Women's Welter (64-69kg),Women,GOLD,Athlete,,https://olympics.com/en/athletes/busenaz-surmeneli,Busenaz SURMENELI,Turkey,TR,TUR
Boxing,tokyo-2020,Women's Welter (64-69kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/oshae-jones,Oshae JONES,United States of America,US,USA
Boxing,tokyo-2020,Women's Welter (64-69kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/lovlina-borgohain,Lovlina BORGOHAIN,India,IN,IND
Boxing,tokyo-2020,Women's Fly (48-51kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hsiao-wen-huang,Hsiao-Wen HUANG,Chinese Taipei,TW,TPE
Boxing,tokyo-2020,Women's Fly (48-51kg),Women,GOLD,Athlete,,https://olympics.com/en/athletes/stoyka-zhelyazkova-krasteva,Stoyka Zhelyazkova KRASTEVA,Bulgaria,BG,BUL
Boxing,tokyo-2020,Women's Fly (48-51kg),Women,SILVER,Athlete,,https://olympics.com/en/athletes/buse-naz-cakiroglu,Buse Naz CAKIROGLU,Turkey,TR,TUR
Boxing,tokyo-2020,Women's Fly (48-51kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/tsukimi-namiki,Tsukimi NAMIKI,Japan,JP,JPN
Boxing,tokyo-2020,Men's Fly (48-52kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/carlo-paalam,Carlo PAALAM,Philippines,PH,PHI
Boxing,tokyo-2020,Men's Fly (48-52kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ryomei-tanaka,Ryomei TANAKA,Japan,JP,JPN
Boxing,tokyo-2020,Men's Fly (48-52kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/saken-bibossinov,Saken BIBOSSINOV,Kazakhstan,KZ,KAZ
Boxing,tokyo-2020,Men's Fly (48-52kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/galal-yafai,Galal YAFAI,Great Britain,GB,GBR
Boxing,tokyo-2020,Women's Feather (54-57kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/irma-testa,Irma TESTA,Italy,IT,ITA
Boxing,tokyo-2020,Women's Feather (54-57kg),Women,GOLD,Athlete,,https://olympics.com/en/athletes/sena-irie,Sena IRIE,Japan,JP,JPN
Boxing,tokyo-2020,Women's Feather (54-57kg),Women,SILVER,Athlete,,https://olympics.com/en/athletes/nesthy-petecio,Nesthy PETECIO,Philippines,PH,PHI
Boxing,tokyo-2020,Women's Feather (54-57kg),Women,BRONZE,Athlete,,https://olympics.com/en/athletes/karriss-artingstall,Karriss ARTINGSTALL,Great Britain,GB,GBR
Boxing,tokyo-2020,Men's Light (57-63kg),Men,SILVER,Athlete,,https://olympics.com/en/athletes/keyshawn-davis,Keyshawn DAVIS,United States of America,US,USA
Boxing,tokyo-2020,Men's Light (57-63kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harrison-garside,Harrison GARSIDE,Australia,AU,AUS
Boxing,tokyo-2020,Men's Light (57-63kg),Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hovhannes-bachkov,Hovhannes BACHKOV,Armenia,AM,ARM
Boxing,tokyo-2020,Men's Light (57-63kg),Men,GOLD,Athlete,,https://olympics.com/en/athletes/andy-cruz,Andy CRUZ,Cuba,CU,CUB
Artistic Swimming,tokyo-2020,Duet,Women,GOLD,GameTeam,ROC,https://olympics.com/en/athletes/svetlana-kolesnichenko,Svetlana KOLESNICHENKO,ROC,ROC,ROC
Artistic Swimming,tokyo-2020,Duet,Women,GOLD,GameTeam,ROC,https://olympics.com/en/athletes/svetlana-romashina,Svetlana ROMASHINA,ROC,ROC,ROC
Artistic Swimming,tokyo-2020,Duet,Women,SILVER,GameTeam,China,https://olympics.com/en/athletes/xuechen-huang,Xuechen HUANG,People's Republic of China,CN,CHN
Artistic Swimming,tokyo-2020,Duet,Women,SILVER,GameTeam,China,https://olympics.com/en/athletes/wenyan-sun,Wenyan SUN,People's Republic of China,CN,CHN
Artistic Swimming,tokyo-2020,Duet,Women,BRONZE,GameTeam,Ukraine,https://olympics.com/en/athletes/marta-fiedina,Marta FIEDINA,Ukraine,UA,UKR
Artistic Swimming,tokyo-2020,Duet,Women,BRONZE,GameTeam,Ukraine,https://olympics.com/en/athletes/anastasiya-savchuk,Anastasiya SAVCHUK,Ukraine,UA,UKR
Artistic Swimming,tokyo-2020,Team,Women,GOLD,GameTeam,ROC,,,ROC,ROC,ROC
Artistic Swimming,tokyo-2020,Team,Women,SILVER,GameTeam,China,,,People's Republic of China,CN,CHN
Artistic Swimming,tokyo-2020,Team,Women,BRONZE,GameTeam,Ukraine,,,Ukraine,UA,UKR
Handball,tokyo-2020,Men,Men,GOLD,GameTeam,France,,,France,FR,FRA
Handball,tokyo-2020,Men,Men,SILVER,GameTeam,Denmark,,,Denmark,DK,DEN
Handball,tokyo-2020,Men,Men,BRONZE,GameTeam,Spain,,,Spain,ES,ESP
Handball,tokyo-2020,Women,Women,GOLD,GameTeam,France,,,France,FR,FRA
Handball,tokyo-2020,Women,Women,SILVER,GameTeam,ROC,,,ROC,ROC,ROC
Handball,tokyo-2020,Women,Women,BRONZE,GameTeam,Norway,,,Norway,NO,NOR
Rugby Sevens,tokyo-2020,Men,Men,GOLD,GameTeam,Fiji,,,Fiji,FJ,FIJ
Rugby Sevens,tokyo-2020,Men,Men,SILVER,GameTeam,New Zealand,,,New Zealand,NZ,NZL
Rugby Sevens,tokyo-2020,Men,Men,BRONZE,GameTeam,Argentina,,,Argentina,AR,ARG
Rugby Sevens,tokyo-2020,Women,Women,GOLD,GameTeam,New Zealand,,,New Zealand,NZ,NZL
Rugby Sevens,tokyo-2020,Women,Women,SILVER,GameTeam,France,,,France,FR,FRA
Rugby Sevens,tokyo-2020,Women,Women,BRONZE,GameTeam,Fiji,,,Fiji,FJ,FIJ
Cycling BMX Racing,tokyo-2020,Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/niek-kimmann,Niek KIMMANN,Netherlands,NL,NED
Cycling BMX Racing,tokyo-2020,Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kye-whyte,Kye WHYTE,Great Britain,GB,GBR
Cycling BMX Racing,tokyo-2020,Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/carlos-alberto-ramirez-yepes,Carlos Alberto RAMIREZ YEPES,Colombia,CO,COL
Cycling BMX Racing,tokyo-2020,Women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/bethany-shriever,Bethany SHRIEVER,Great Britain,GB,GBR
Cycling BMX Racing,tokyo-2020,Women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mariana-pajon,Mariana PAJÓN,Colombia,CO,COL
Cycling BMX Racing,tokyo-2020,Women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/merel-smulders,Merel SMULDERS,Netherlands,NL,NED
Triathlon,tokyo-2020,Women's Individual,Women,SILVER,Athlete,,https://olympics.com/en/athletes/georgia-taylor-brown,Georgia TAYLOR-BROWN,Great Britain,GB,GBR
Triathlon,tokyo-2020,Women's Individual,Women,GOLD,Athlete,,https://olympics.com/en/athletes/flora-duffy,Flora DUFFY,Bermuda,BM,BER
Triathlon,tokyo-2020,Women's Individual,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/katie-zaferes,Katie ZAFERES,United States of America,US,USA
Triathlon,tokyo-2020,Mixed Relay,Mixed,GOLD,GameTeam,Great Britain,,,Great Britain,GB,GBR
Triathlon,tokyo-2020,Mixed Relay,Mixed,SILVER,GameTeam,United States,,,United States of America,US,USA
Triathlon,tokyo-2020,Mixed Relay,Mixed,BRONZE,GameTeam,France,,,France,FR,FRA
Triathlon,tokyo-2020,Men's Individual,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alex-yee,Alex YEE,Great Britain,GB,GBR
Triathlon,tokyo-2020,Men's Individual,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hayden-wilde,Hayden WILDE,New Zealand,NZ,NZL
Triathlon,tokyo-2020,Men's Individual,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kristian-blummenfelt,Kristian BLUMMENFELT,Norway,NO,NOR
Surfing,tokyo-2020,Women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/bianca-buitendag,Bianca BUITENDAG,South Africa,ZA,RSA
Surfing,tokyo-2020,Women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/carissa-moore,Carissa MOORE,United States of America,US,USA
Surfing,tokyo-2020,Women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/amuro-tsuzuki,Amuro TSUZUKI,Japan,JP,JPN
Surfing,tokyo-2020,Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/italo-ferreira,Italo Ferreira,Brazil,BR,BRA
Surfing,tokyo-2020,Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/owen-wright,Owen Wright,Australia,AU,AUS
Surfing,tokyo-2020,Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kanoa-igarashi,Kanoa Igarashi,Japan,JP,JPN
Table Tennis,tokyo-2020,Women's Team,Women,GOLD,GameTeam,China,,,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Women's Team,Women,SILVER,GameTeam,Japan,,,Japan,JP,JPN
Table Tennis,tokyo-2020,Women's Team,Women,BRONZE,GameTeam,"Hong Kong, China",,,"Hong Kong, China",HK,HKG
Table Tennis,tokyo-2020,Men's Singles,Men,SILVER,Athlete,,https://olympics.com/en/athletes/zhendong-fan,Zhendong FAN,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Men's Singles,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/dimitrij-ovtcharov,Dimitrij OVTCHAROV,Germany,DE,GER
Table Tennis,tokyo-2020,Men's Singles,Men,GOLD,Athlete,,https://olympics.com/en/athletes/long-ma,Long MA,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,MIZUTANI Jun / ITO Mima,https://olympics.com/en/athletes/jun-mizutani,Jun MIZUTANI,Japan,JP,JPN
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,MIZUTANI Jun / ITO Mima,https://olympics.com/en/athletes/mima-ito,Mima ITO,Japan,JP,JPN
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,XU Xin / LIU Shiwen,https://olympics.com/en/athletes/xin-xu,Xin XU,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,XU Xin / LIU Shiwen,https://olympics.com/en/athletes/shiwen-liu,Shiwen LIU,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,LIN Yun Ju / CHENG I Ching,https://olympics.com/en/athletes/yun-ju-lin,Yun Ju LIN,Chinese Taipei,TW,TPE
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,LIN Yun Ju / CHENG I Ching,https://olympics.com/en/athletes/i-ching-cheng,I-Ching CHENG,Chinese Taipei,TW,TPE
Table Tennis,tokyo-2020,Women's Singles,Women,SILVER,Athlete,,https://olympics.com/en/athletes/yingsha-sun,Yingsha SUN,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Women's Singles,Women,GOLD,Athlete,,https://olympics.com/en/athletes/meng-chen-x5731,Meng CHEN,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Women's Singles,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/mima-ito,Mima ITO,Japan,JP,JPN
Table Tennis,tokyo-2020,Men's Team,Men,GOLD,GameTeam,China,,,People's Republic of China,CN,CHN
Table Tennis,tokyo-2020,Men's Team,Men,SILVER,GameTeam,Germany,,,Germany,DE,GER
Table Tennis,tokyo-2020,Men's Team,Men,BRONZE,GameTeam,Japan,,,Japan,JP,JPN
Canoe Slalom,tokyo-2020,Men's Kayak,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hannes-aigner,Hannes AIGNER,Germany,DE,GER
Canoe Slalom,tokyo-2020,Men's Kayak,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jiri-prskavec,Jiri PRSKAVEC,Czech Republic,CZ,CZE
Canoe Slalom,tokyo-2020,Men's Kayak,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jakub-grigar,Jakub GRIGAR,Slovakia,SK,SVK
Canoe Slalom,tokyo-2020,Women's Canoe,Women,GOLD,Athlete,,https://olympics.com/en/athletes/jessica-fox,Jessica FOX,Australia,AU,AUS
Canoe Slalom,tokyo-2020,Women's Canoe,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/andrea-herzog,Andrea HERZOG,Germany,DE,GER
Canoe Slalom,tokyo-2020,Women's Canoe,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mallory-franklin,Mallory FRANKLIN,Great Britain,GB,GBR
Canoe Slalom,tokyo-2020,Women's Kayak,Women,GOLD,Athlete,,https://olympics.com/en/athletes/ricarda-funk,Ricarda FUNK,Germany,DE,GER
Canoe Slalom,tokyo-2020,Women's Kayak,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/jessica-fox,Jessica FOX,Australia,AU,AUS
Canoe Slalom,tokyo-2020,Women's Kayak,Women,SILVER,Athlete,,https://olympics.com/en/athletes/maialen-chourraut,Maialen CHOURRAUT,Spain,ES,ESP
Canoe Slalom,tokyo-2020,Men's Canoe,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sideris-tasiadis,Sideris TASIADIS,Germany,DE,GER
Canoe Slalom,tokyo-2020,Men's Canoe,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lukas-rohan,Lukas ROHAN,Czech Republic,CZ,CZE
Canoe Slalom,tokyo-2020,Men's Canoe,Men,GOLD,Athlete,,https://olympics.com/en/athletes/benjamin-savsek,Benjamin SAVSEK,Slovenia,SI,SLO
Marathon Swimming,tokyo-2020,Women's 10km,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sharon-van-rouwendaal,Sharon VAN ROUWENDAAL,Netherlands,NL,NED
Marathon Swimming,tokyo-2020,Women's 10km,Women,GOLD,Athlete,,https://olympics.com/en/athletes/ana-marcela-cunha,Ana Marcela CUNHA,Brazil,BR,BRA
Marathon Swimming,tokyo-2020,Women's 10km,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/kareena-lee,Kareena LEE,Australia,AU,AUS
Marathon Swimming,tokyo-2020,Men's 10km,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kristof-rasovszky,Kristof RASOVSZKY,Hungary,HU,HUN
Marathon Swimming,tokyo-2020,Men's 10km,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gregorio-paltrinieri,Gregorio PALTRINIERI,Italy,IT,ITA
Marathon Swimming,tokyo-2020,Men's 10km,Men,GOLD,Athlete,,https://olympics.com/en/athletes/florian-wellbrock,Florian WELLBROCK,Germany,DE,GER
Trampoline Gymnastics,tokyo-2020,Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/dong-dong,Dong DONG,People's Republic of China,CN,CHN
Trampoline Gymnastics,tokyo-2020,Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ivan-litvinovich,Ivan LITVINOVICH,Belarus,BY,BLR
Trampoline Gymnastics,tokyo-2020,Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/dylan-schmidt,Dylan SCHMIDT,New Zealand,NZ,NZL
Trampoline Gymnastics,tokyo-2020,Women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/bryony-page,Bryony PAGE,Great Britain,GB,GBR
Trampoline Gymnastics,tokyo-2020,Women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/xueying-zhu,Xueying ZHU,People's Republic of China,CN,CHN
Trampoline Gymnastics,tokyo-2020,Women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lingling-liu,Lingling LIU,People's Republic of China,CN,CHN
Volleyball,tokyo-2020,Men,Men,GOLD,GameTeam,France,,,France,FR,FRA
Volleyball,tokyo-2020,Men,Men,SILVER,GameTeam,ROC,,,ROC,ROC,ROC
Volleyball,tokyo-2020,Men,Men,BRONZE,GameTeam,Argentina,,,Argentina,AR,ARG
Volleyball,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,,United States of America,US,USA
Volleyball,tokyo-2020,Women,Women,SILVER,GameTeam,Brazil,,,Brazil,BR,BRA
Volleyball,tokyo-2020,Women,Women,BRONZE,GameTeam,Serbia,,,Serbia,RS,SRB
Basketball,tokyo-2020,Men,Men,GOLD,GameTeam,United States,,,United States of America,US,USA
Basketball,tokyo-2020,Men,Men,SILVER,GameTeam,France,,,France,FR,FRA
Basketball,tokyo-2020,Men,Men,BRONZE,GameTeam,Australia,,,Australia,AU,AUS
Basketball,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,,United States of America,US,USA
